discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9619),tensor(0.2894),tensor(-17757.8965),0.48010826110839844,False,,,53,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-21,1677251361,32.06550145149231,11820,DESKTOP-5426U45,127.0.0.1,32.06550145149231,0,53,0.005489349365234375
tensor(0.9624),tensor(0.2866),tensor(-14930.3311),0.5904033184051514,False,,,54,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-22,1677251362,32.65590476989746,11820,DESKTOP-5426U45,127.0.0.1,32.65590476989746,0,54,0.005489349365234375
tensor(0.9624),tensor(0.2837),tensor(-12788.3838),0.4396841526031494,False,,,55,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-22,1677251362,33.09558892250061,11820,DESKTOP-5426U45,127.0.0.1,33.09558892250061,0,55,0.005489349365234375
tensor(0.9636),tensor(0.2808),tensor(-11083.4814),0.5514743328094482,False,,,56,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-23,1677251363,33.64706325531006,11820,DESKTOP-5426U45,127.0.0.1,33.64706325531006,0,56,0.005489349365234375
tensor(0.9641),tensor(0.2776),tensor(-9484.4404),0.4846000671386719,False,,,57,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-23,1677251363,34.13166332244873,11820,DESKTOP-5426U45,127.0.0.1,34.13166332244873,0,57,0.005489349365234375
tensor(0.9653),tensor(0.2742),tensor(-7825.6289),0.44916510581970215,False,,,58,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-23,1677251363,34.58082842826843,11820,DESKTOP-5426U45,127.0.0.1,34.58082842826843,0,58,0.005489349365234375
tensor(0.9658),tensor(0.2706),tensor(-6471.7002),0.49208593368530273,False,,,59,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-24,1677251364,35.072914361953735,11820,DESKTOP-5426U45,127.0.0.1,35.072914361953735,0,59,0.005489349365234375
tensor(0.9666),tensor(0.2669),tensor(-5451.8022),0.4980745315551758,False,,,60,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-24,1677251364,35.57098889350891,11820,DESKTOP-5426U45,127.0.0.1,35.57098889350891,0,60,0.005489349365234375
tensor(0.9666),tensor(0.2631),tensor(-4601.8413),0.42521023750305176,False,,,61,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-25,1677251365,35.99619913101196,11820,DESKTOP-5426U45,127.0.0.1,35.99619913101196,0,61,0.005489349365234375
tensor(0.9668),tensor(0.2592),tensor(-3923.4944),0.43720197677612305,False,,,62,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-25,1677251365,36.433401107788086,11820,DESKTOP-5426U45,127.0.0.1,36.433401107788086,0,62,0.005489349365234375
