discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9492),tensor(0.3580),tensor(-474.8574),0.4701263904571533,False,,,40,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-39,1677488319,33.87423586845398,18416,DESKTOP-5426U45,127.0.0.1,33.87423586845398,0,40,0.005380868911743164
tensor(0.9499),tensor(0.3521),tensor(-446.5135),0.46613359451293945,False,,,41,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-39,1677488319,34.34036946296692,18416,DESKTOP-5426U45,127.0.0.1,34.34036946296692,0,41,0.005380868911743164
tensor(0.9504),tensor(0.3460),tensor(-420.8356),0.5534729957580566,False,,,42,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-40,1677488320,34.893842458724976,18416,DESKTOP-5426U45,127.0.0.1,34.893842458724976,0,42,0.005380868911743164
tensor(0.9507),tensor(0.3399),tensor(-397.7923),0.53450608253479,False,,,43,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-40,1677488320,35.428348541259766,18416,DESKTOP-5426U45,127.0.0.1,35.428348541259766,0,43,0.005380868911743164
tensor(0.9524),tensor(0.3337),tensor(-376.1653),0.5145442485809326,False,,,44,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-41,1677488321,35.9428927898407,18416,DESKTOP-5426U45,127.0.0.1,35.9428927898407,0,44,0.005380868911743164
tensor(0.9539),tensor(0.3273),tensor(-356.2799),0.4706249237060547,False,,,45,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-41,1677488321,36.41351771354675,18416,DESKTOP-5426U45,127.0.0.1,36.41351771354675,0,45,0.005380868911743164
tensor(0.9544),tensor(0.3209),tensor(-338.3415),0.5305149555206299,False,,,46,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-42,1677488322,36.94403266906738,18416,DESKTOP-5426U45,127.0.0.1,36.94403266906738,0,46,0.005380868911743164
tensor(0.9544),tensor(0.3144),tensor(-322.8680),0.5943953990936279,False,,,47,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-42,1677488322,37.53842806816101,18416,DESKTOP-5426U45,127.0.0.1,37.53842806816101,0,47,0.005380868911743164
tensor(0.9556),tensor(0.3078),tensor(-309.2463),0.4806222915649414,False,,,48,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-43,1677488323,38.01905035972595,18416,DESKTOP-5426U45,127.0.0.1,38.01905035972595,0,48,0.005380868911743164
tensor(0.9571),tensor(0.3012),tensor(-296.6096),0.455639123916626,False,,,49,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-43,1677488323,38.47468948364258,18416,DESKTOP-5426U45,127.0.0.1,38.47468948364258,0,49,0.005380868911743164
